Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2016-12-23,0.006314,0.007197,0.003329,0.003022
2016-12-27,0.014880,0.013354,0.005897,0.004299
2016-12-28,-0.019319,-0.019056,-0.011162,-0.009772
2016-12-29,0.006064,0.007132,0.002231,0.002485
2016-12-30,-0.010363,-0.011810,-0.004933,-0.004277
2017-01-03,-0.004063,-0.001612,0.003502,0.004638
2017-01-04,0.007399,0.005373,0.002052,0.001506
2017-01-05,-0.002965,-0.006190,-0.002806,-0.001551
2017-01-06,0.004645,0.004383,0.003697,0.002503
2017-01-09,0.006117,0.002569,-0.001926,-0.003191
2017-01-10,-0.005844,-0.002454,-0.003196,-0.003707
2017-01-11,-0.003206,0.001050,0.002367,0.001795
2017-01-12,-0.003196,-0.006435,-0.003117,-0.002202
2017-01-13,-0.001726,0.001007,0.000083,-0.000180
2017-01-17,-0.006235,-0.012721,-0.004596,-0.002254
2017-01-18,0.000708,0.003164,-0.000180,-0.000672
2017-01-19,0.003654,0.000202,-0.002040,-0.002307
2017-01-20,-0.001532,0.004597,0.005476,0.006349
2017-01-23,0.003439,0.001856,-0.000523,-0.000995
2017-01-24,0.000093,0.007247,0.001870,0.000166
2017-01-25,0.005141,0.007329,0.006362,0.005441
2017-01-26,0.002364,0.002294,-0.000230,-0.001682
2017-01-27,0.004247,0.003395,0.003030,0.002402
2017-01-30,-0.008396,-0.009398,-0.007129,-0.006244
2017-01-31,-0.002974,-0.006667,-0.005309,-0.004072
2017-02-01,0.016064,0.005045,0.003040,0.001327
2017-02-02,-0.000104,0.004513,-0.000688,-0.000403
2017-02-03,0.003226,0.013291,0.008656,0.007719
2017-02-06,0.003929,-0.000739,-0.001788,-0.002484
2017-02-07,0.004447,0.001982,0.001515,0.001549
2017-02-08,-0.000701,0.001194,-0.000328,0.000391
2017-02-09,-0.000274,0.000869,0.003438,0.002751
2017-02-10,-0.003538,-0.002431,0.001886,0.001561
2017-02-13,-0.003241,-0.007388,0.004125,0.004094
2017-02-14,0.005868,0.002172,0.002606,0.001767
2017-02-15,0.003733,0.002246,0.005143,0.005491
2017-02-16,-0.001380,0.001404,-0.000076,0.001266
2017-02-17,-0.005512,0.004303,-0.000214,0.000182
2017-02-21,0.013908,0.012615,0.007426,0.007089
2017-02-22,-0.000314,-0.000593,-0.000715,-0.000610
2017-02-23,-0.012367,-0.014905,-0.004270,-0.001501
2017-02-24,0.005702,0.002307,0.001025,0.001660
2017-02-27,0.007731,0.006081,0.004477,0.003134
2017-02-28,-0.006165,-0.008316,-0.003587,-0.002725
2017-03-01,0.016481,0.012985,0.014609,0.013366
2017-03-02,-0.011927,-0.009588,-0.009393,-0.007400
2017-03-03,0.002253,0.000107,0.001223,0.000911
2017-03-06,-0.002710,-0.003144,-0.002094,-0.002086
2017-03-07,0.001713,-0.000627,-0.000370,-0.000884
2017-03-08,0.000223,-0.004235,-0.004177,-0.003904
2017-03-09,0.002632,0.001548,-0.001508,-0.000885
2017-03-10,0.004801,0.001985,0.003277,0.003515
2017-03-13,0.006485,0.006303,0.002728,0.002433
2017-03-14,-0.001509,-0.001837,-0.002585,-0.002433
2017-03-15,0.010584,0.006897,0.010652,0.010917
2017-03-16,0.001325,0.003666,-0.000675,-0.000935
2017-03-17,0.000134,-0.000191,-0.000063,-0.000284
2017-03-20,0.006043,0.006942,0.003543,0.002814
2017-03-21,-0.013479,-0.015841,-0.013106,-0.010652
2017-03-22,0.005059,0.001453,0.000596,-0.000438
2017-03-23,-0.005678,-0.002543,-0.001340,-0.001366
2017-03-24,-0.000690,-0.003728,-0.002817,-0.002733
2017-03-27,0.002088,-0.001539,-0.001890,-0.001792
2017-03-28,0.005352,0.006346,0.007257,0.006617
2017-03-29,-0.003787,-0.001965,-0.001596,-0.001686
2017-03-30,0.006244,0.008004,0.005723,0.004827
2017-03-31,-0.003646,-0.005875,-0.004018,-0.003846
2017-04-03,0.000986,0.000096,-0.000443,0.000065
2017-04-04,-0.012449,-0.012510,-0.000613,0.000760
2017-04-05,-0.002132,-0.004011,-0.003169,-0.002816
2017-04-06,0.002084,0.001008,0.003682,0.003128
2017-04-07,-0.000341,-0.000920,-0.000445,-0.000203
2017-04-10,-0.006458,-0.004769,0.000466,0.000785
2017-04-11,-0.000960,0.000474,-0.000467,-0.000222
2017-04-12,0.000453,-0.000613,-0.002203,-0.000816
2017-04-13,-0.007162,-0.008535,-0.008175,-0.007393
2017-04-17,0.014642,0.013651,0.010138,0.008987
2017-04-18,-0.005638,-0.009004,-0.005181,-0.004233
2017-04-19,-0.000986,-0.003160,-0.004180,-0.004263
2017-04-20,0.009988,0.005991,0.008065,0.006376
2017-04-21,0.000943,-0.006929,-0.001446,-0.002277
2017-04-24,0.009670,0.011347,0.014161,0.012602
2017-04-25,0.008460,0.007365,0.011139,0.009136
2017-04-26,-0.002372,-0.004129,-0.001277,-0.001279
2017-04-27,0.004613,0.000024,-0.001096,-0.001528
2017-04-28,-0.002972,-0.008545,-0.003142,-0.003067
2017-05-01,0.009917,0.004763,0.004283,0.003381
2017-05-02,-0.006014,-0.006451,-0.002394,-0.001680
2017-05-03,-0.002748,0.002395,-0.000077,-0.000310
2017-05-04,0.001058,-0.000217,-0.000963,-0.000263
2017-05-05,0.003892,0.003889,0.005295,0.005489
2017-05-08,0.002857,-0.001325,0.001186,0.001434
2017-05-09,-0.001258,-0.001828,-0.002580,-0.002966
2017-05-10,0.036578,0.035211,0.014379,0.010251
2017-05-11,0.008449,0.007550,0.002971,0.001974
2017-05-12,0.002355,0.002212,-0.000328,-0.000468
2017-05-15,0.014185,0.014516,0.008197,0.007056
2017-05-16,0.002831,0.004747,0.001924,0.001380
2017-05-17,-0.024628,-0.022845,-0.019053,-0.015703
2017-05-18,0.013420,0.011262,0.004958,0.003933
2017-05-19,0.008129,0.007662,0.007067,0.006392
2017-05-22,0.009753,0.005948,0.005084,0.004666
2017-05-23,-0.000173,-0.001290,0.003274,0.003012
2017-05-24,0.002634,0.003563,0.004161,0.003987
2017-05-25,0.005160,0.003623,0.003772,0.004197
2017-05-26,0.004171,0.005291,0.001907,0.001177
2017-05-30,0.003201,0.007872,-0.000132,0.000486
2017-05-31,-0.005409,0.002631,-0.003944,-0.002242
2017-06-01,0.007517,0.005682,0.006482,0.006186
2017-06-02,0.006928,-0.001225,0.004268,0.004540
2017-06-05,0.005329,0.006941,0.000532,-0.000081
2017-06-06,0.002152,0.000514,0.001499,0.001646
2017-06-07,0.005207,0.004612,0.001764,0.001025
2017-06-08,0.010633,0.015865,0.004410,0.001517
2017-06-09,-0.018450,-0.005330,0.000337,0.002222
2017-06-12,-0.004847,0.000314,-0.001368,-0.000850
2017-06-13,0.006782,0.003088,0.003493,0.002542
2017-06-14,0.002245,0.003795,0.000328,0.000971
2017-06-15,-0.000654,-0.001770,0.000385,0.000715
2017-06-16,-0.000050,-0.002428,0.001470,0.001938
2017-06-19,0.014956,0.016149,0.009241,0.007376
2017-06-20,-0.003647,-0.003836,-0.005871,-0.005506
2017-06-21,0.006927,-0.001810,-0.003651,-0.003812
2017-06-22,0.000708,-0.004446,-0.001632,-0.001328
2017-06-23,-0.002912,-0.007038,0.000389,0.001283
2017-06-26,-0.002867,0.002409,0.000950,0.001296
2017-06-27,-0.014956,-0.011545,-0.009036,-0.008972
2017-06-28,0.010937,0.012990,0.009880,0.007912
2017-06-29,-0.014565,-0.008992,-0.009815,-0.009935
2017-06-30,-0.002025,-0.003854,0.001516,0.001734
2017-07-03,-0.002956,-0.003219,0.003626,0.004289
2017-07-05,0.008400,0.004799,0.002151,0.001016
2017-07-06,-0.007482,-0.006024,-0.007203,-0.007615
2017-07-07,0.009316,0.005035,0.005078,0.004304
2017-07-10,0.006114,0.006589,0.002434,0.000687
2017-07-11,0.000197,0.000679,-0.000281,-0.001040
2017-07-12,0.014308,0.012182,0.008080,0.007285
2017-07-13,-0.002512,-0.000813,0.001114,0.000818
2017-07-14,0.010429,0.008128,0.005513,0.005294
2017-07-17,-0.000800,0.000896,0.000230,0.000469
2017-07-18,0.010286,0.002995,0.001318,0.002136
2017-07-19,0.003742,0.001660,0.004324,0.004543
2017-07-20,0.004455,0.007532,0.001501,0.001906
2017-07-21,-0.001824,0.000236,-0.002030,-0.001772
2017-07-24,-0.001414,-0.008108,-0.000119,-0.000882
2017-07-25,-0.000768,0.004654,0.007955,0.007081
2017-07-26,0.003315,0.006545,0.002327,0.002705
2017-07-27,-0.011432,0.012383,0.000269,0.003619
2017-07-28,0.007195,0.003341,0.000873,0.000554
2017-07-31,-0.002710,0.001126,-0.000915,-0.000414
2017-08-01,0.004101,0.003531,0.004294,0.003876
2017-08-02,0.000755,-0.002452,0.002593,0.001821
2017-08-03,0.005527,0.004337,0.001081,0.001425
2017-08-04,0.002040,-0.000042,0.004308,0.003271
2017-08-07,0.004612,0.007345,0.003416,0.002561
2017-08-08,-0.002549,-0.005990,-0.002133,-0.002034
2017-08-09,0.003139,0.003623,0.001017,0.000926
2017-08-10,-0.015071,-0.010878,-0.012982,-0.010780
2017-08-11,-0.010270,-0.012174,-0.004341,-0.003310
2017-08-14,0.023591,0.025171,0.016066,0.013993
2017-08-15,0.001673,0.000964,0.001416,0.001793
2017-08-16,-0.000922,0.002427,0.000486,0.001036
2017-08-17,-0.012681,-0.011689,-0.013187,-0.012257
2017-08-18,-0.003205,-0.000253,-0.000360,-0.000693
2017-08-21,0.001167,-0.001870,0.000145,0.001121
2017-08-22,0.009879,0.008175,0.009375,0.008050
2017-08-23,0.002808,0.000486,-0.000673,-0.001278
2017-08-24,-0.001845,-0.001881,-0.001506,-0.001492
2017-08-25,-0.001034,0.000015,0.001798,0.002107
2017-08-28,0.001637,0.000126,-0.000442,-0.000583
2017-08-29,0.001797,-0.001881,0.001054,0.000883
2017-08-30,0.000205,-0.002136,0.001497,0.000259
2017-08-31,0.012474,0.008887,0.006257,0.005897
2017-09-01,0.000975,0.001879,0.001499,0.001143
2017-09-05,-0.010282,-0.009677,-0.008674,-0.007154
2017-09-06,-0.001068,-0.001257,0.000998,0.000956
2017-09-07,0.005652,0.000893,0.001571,0.001923
2017-09-08,-0.006230,-0.004809,-0.002700,-0.002430
2017-09-11,0.018016,0.014911,0.013599,0.012708
2017-09-12,-0.003665,0.002370,0.002496,0.001794
2017-09-13,-0.000749,0.002125,-0.000133,0.000107
2017-09-14,0.003467,0.001334,0.000334,0.000496
2017-09-15,0.016316,0.016661,0.008262,0.006760
2017-09-18,0.008506,0.010526,0.005183,0.003822
2017-09-19,-0.004400,0.006269,0.003570,0.003828
2017-09-20,-0.005024,-0.002907,-0.000542,-0.000646
2017-09-21,-0.010296,-0.013136,-0.005845,-0.006307
2017-09-22,-0.007243,-0.000018,-0.002028,-0.001393
2017-09-25,-0.011265,-0.007427,-0.004445,-0.002679
2017-09-26,0.001627,-0.001977,0.000334,-0.000145
2017-09-27,0.002894,-0.002557,0.001777,-0.000792
2017-09-28,0.003185,0.001602,0.003914,0.003908
2017-09-29,0.004960,0.004616,0.002575,0.002076
2017-10-02,0.004789,0.000265,0.004180,0.003840
2017-10-03,0.003241,0.006021,0.004332,0.004802
2017-10-04,0.004784,0.004509,0.002198,0.002544
2017-10-05,0.001387,-0.000646,0.004057,0.003015
2017-10-06,0.001018,-0.000008,-0.000154,-0.000373
2017-10-09,0.003753,0.004953,0.000382,0.000071
2017-10-10,0.002627,0.006282,0.002361,0.001959
2017-10-11,0.003916,0.002682,0.002506,0.002636
2017-10-12,-0.000292,0.000420,-0.000054,-0.000034
2017-10-13,0.003889,0.004948,0.002008,0.001468
2017-10-16,0.005824,0.008513,0.006324,0.005418
2017-10-17,0.012224,0.000152,0.003129,0.004452
2017-10-18,0.004185,0.000510,0.002670,0.002157
2017-10-19,-0.003386,0.000809,-0.001372,-0.000731
2017-10-20,0.006023,-0.007157,0.004696,0.003204
2017-10-23,0.000670,-0.004506,-0.001825,-0.001994
2017-10-24,0.001663,0.005888,0.005262,0.003316
2017-10-25,-0.005460,-0.008409,-0.004168,-0.003278
2017-10-26,0.004612,0.005884,0.006307,0.006248
2017-10-27,0.014371,0.007939,0.009824,0.007528
2017-10-30,-0.005268,-0.004431,-0.004824,-0.006034
2017-10-31,0.004200,0.004259,0.000726,0.000518
2017-11-01,0.002106,0.001996,0.002381,0.002308
2017-11-02,0.004645,-0.003013,0.002715,0.002149
2017-11-03,0.005230,0.003447,0.002424,0.002139
2017-11-06,0.000815,-0.007766,-0.002070,-0.003649
2017-11-07,0.001762,0.006995,0.001808,0.002560
2017-11-08,-0.002792,-0.002923,0.000084,0.001018
2017-11-09,-0.006025,-0.008234,-0.004523,-0.003970
2017-11-10,0.008265,0.012034,0.002938,0.001749
2017-11-13,0.001708,-0.001175,0.001493,0.002147
2017-11-14,0.000564,0.000887,-0.001841,-0.001562
2017-11-15,-0.011171,-0.012303,-0.009436,-0.009222
2017-11-16,0.007815,0.009941,0.007823,0.007464
2017-11-17,-0.005882,-0.001495,-0.003927,-0.004124
2017-11-20,0.004777,0.006457,0.003797,0.003350
2017-11-21,0.009252,0.004947,0.006865,0.006599
2017-11-22,-0.005924,0.001894,-0.000656,-0.000243
2017-11-24,0.004672,0.001683,0.002123,0.002150
2017-11-27,-0.001375,0.001702,-0.000008,0.000952
2017-11-28,0.007115,0.007214,0.010914,0.011023
2017-11-29,-0.008843,-0.009944,-0.002656,-0.000796
2017-11-30,0.012409,0.015779,0.012667,0.011885
2017-12-01,-0.004853,-0.003803,-0.001075,-0.000389
2017-12-04,-0.018209,-0.009177,-0.004956,-0.003014
2017-12-05,-0.004840,-0.000822,-0.004850,-0.004780
2017-12-06,0.003616,0.000575,-0.000369,-0.000270
2017-12-07,0.004876,0.000261,0.001722,0.000036
2017-12-08,0.007146,0.002390,0.005576,0.005073
2017-12-11,0.001733,0.004614,0.003825,0.003497
2017-12-12,0.000202,-0.003848,0.003277,0.003686
2017-12-13,-0.003616,0.002770,0.002142,0.003125
2017-12-14,-0.006663,-0.005491,-0.005995,-0.005847
2017-12-15,0.011926,0.009463,0.008898,0.007981
2017-12-18,0.007230,0.012428,0.007352,0.005871
2017-12-19,-0.010245,-0.000648,-0.005751,-0.005223
2017-12-20,-0.000483,0.000755,-0.000184,-0.000424
2017-12-21,-0.001038,-0.000787,0.003246,0.002285
2017-12-22,-0.001255,-0.000602,-0.000136,0.000041
2017-12-26,0.001569,0.002412,-0.001271,-0.000988
2017-12-27,0.002764,0.002471,0.001932,0.002016
2017-12-28,0.004372,0.002414,0.002866,0.002545
2017-12-29,-0.009062,-0.006980,-0.006281,-0.005622
2018-01-02,0.005392,0.003979,0.004897,0.003396
2018-01-03,0.016843,0.014003,0.005167,0.003409
2018-01-04,0.003086,0.007228,0.006664,0.006387
2018-01-05,0.009954,0.008173,0.005077,0.004726
2018-01-08,0.007680,0.009403,0.002424,0.001588
2018-01-09,0.003543,0.004163,0.002222,0.002289
2018-01-10,-0.002481,-0.000803,-0.001772,-0.002319
2018-01-11,0.006442,0.006519,0.005322,0.004945
2018-01-12,0.006319,0.002786,0.005683,0.004994
2018-01-16,0.001046,0.000942,-0.001323,-0.000170
2018-01-17,0.011419,0.007459,0.007911,0.007770
2018-01-18,0.001266,0.001867,-0.002562,-0.002474
2018-01-19,0.008536,0.010599,0.005951,0.005448
2018-01-22,0.009454,0.008768,0.009064,0.008912
2018-01-23,-0.000339,-0.006106,-0.002058,-0.004107
2018-01-24,-0.003384,-0.000944,0.001619,0.002120
2018-01-25,0.005071,0.005128,0.003325,0.003445
2018-01-26,0.010334,0.008703,0.007859,0.007640
2018-01-29,-0.006557,-0.009412,-0.009204,-0.010424
2018-01-30,-0.015257,-0.009435,-0.010796,-0.010395
2018-01-31,0.001800,-0.003627,0.003729,0.002455
2018-02-01,-0.004763,-0.004703,-0.000908,-0.000512
2018-02-02,-0.023132,-0.022118,-0.025461,-0.024221
2018-02-05,-0.054253,-0.052999,-0.045313,-0.044528
2018-02-06,0.033280,0.027965,0.020557,0.017397
2018-02-07,-0.001404,-0.001486,-0.007292,-0.007230
2018-02-08,-0.046624,-0.040326,-0.036866,-0.035640
2018-02-09,0.033567,0.025862,0.021426,0.019133
2018-02-12,0.008562,0.009487,0.013256,0.013715
2018-02-13,0.008424,0.007013,0.005479,0.004534
2018-02-14,0.018660,0.011911,0.009705,0.006696
2018-02-15,0.009396,0.012043,0.012549,0.012082
2018-02-16,-0.002862,-0.000858,-0.000242,0.001236
2018-02-20,0.000118,-0.005707,-0.006657,-0.008919
2018-02-21,-0.010935,-0.012314,-0.010277,-0.010517
2018-02-22,0.006045,0.008324,0.004425,0.004372
2018-02-23,0.018500,0.014006,0.016203,0.015281
2018-02-26,0.010483,0.008144,0.009948,0.009538
2018-02-27,-0.008596,-0.008244,-0.011434,-0.011552
2018-02-28,-0.019460,-0.023851,-0.016010,-0.015784
2018-03-01,-0.019629,-0.014328,-0.013211,-0.010995
2018-03-02,0.000598,0.001300,0.003852,0.004381
2018-03-05,0.011868,0.012665,0.011108,0.010776
2018-03-06,0.005784,0.008221,0.003982,0.002595
2018-03-07,-0.000455,-0.004331,-0.002363,-0.002225
2018-03-08,0.002829,0.004522,0.006954,0.007753
2018-03-09,0.019155,0.013218,0.014781,0.013391
2018-03-12,-0.003100,-0.004765,-0.001548,-0.002430
2018-03-13,-0.004827,-0.000920,-0.004750,-0.003382
2018-03-14,-0.004876,-0.003932,-0.008026,-0.008342
2018-03-15,0.007791,0.005166,0.003470,0.002924
2018-03-16,0.003182,0.004126,0.002464,0.002149
2018-03-19,-0.020830,-0.017446,-0.015936,-0.014682
2018-03-20,0.011909,0.008873,0.003812,0.002463
2018-03-21,-0.004566,-0.007059,-0.003851,-0.004215
2018-03-22,-0.035195,-0.026720,-0.026112,-0.024092
2018-03-23,-0.024406,-0.018606,-0.020328,-0.018740
2018-03-26,0.042758,0.027122,0.029460,0.026413
2018-03-27,-0.030098,-0.014076,-0.014269,-0.010004
2018-03-28,-0.005112,-0.000384,-0.001243,0.000264
2018-03-29,0.014971,0.010676,0.010916,0.009020
2018-04-02,-0.021553,-0.024939,-0.018989,-0.018249
2018-04-03,0.018104,0.017773,0.015577,0.015947
2018-04-04,0.013555,0.005411,0.011070,0.011364
2018-04-05,0.000049,0.002838,0.004935,0.004877
2018-04-06,-0.025228,-0.020727,-0.020645,-0.019085
2018-04-09,0.003214,0.000710,0.003372,0.002743
2018-04-10,0.027931,0.027433,0.020231,0.017935
2018-04-11,-0.011285,-0.004336,-0.008208,-0.007588
2018-04-12,0.019658,0.011205,0.012213,0.009755
2018-04-13,-0.005436,0.001304,-0.001628,-0.000034
2018-04-16,0.010506,0.007494,0.009730,0.009865
2018-04-17,0.021078,0.007650,0.011187,0.010362
2018-04-18,-0.000865,0.001867,-0.001908,-0.002853
2018-04-19,-0.006029,-0.013179,-0.007349,-0.007599
2018-04-20,-0.005753,-0.008278,-0.008205,-0.008496
2018-04-23,-0.003968,-0.003181,-0.002807,-0.001682
2018-04-24,-0.016812,-0.020163,-0.012573,-0.011074
2018-04-25,-0.005470,-0.000965,-0.000902,-0.000435
2018-04-26,0.017473,0.015340,0.011891,0.010804
2018-04-27,0.005741,-0.005798,0.000873,0.002069
2018-04-30,-0.013211,-0.006253,-0.010231,-0.010910
2018-05-01,0.004412,0.002554,0.000406,-0.001083
2018-05-02,-0.009219,-0.010674,-0.007445,-0.008663
2018-05-03,0.006433,0.007416,0.002751,0.001972
2018-05-04,0.013182,0.015948,0.012642,0.011979
2018-05-07,0.011248,0.013215,0.005776,0.003245
2018-05-08,-0.000698,-0.002052,-0.002078,-0.003297
2018-05-09,0.007906,0.014463,0.009186,0.007644
2018-05-10,0.012522,0.012335,0.012443,0.012591
2018-05-11,-0.000023,-0.000852,0.002934,0.004447
2018-05-14,0.004166,0.000482,0.001667,0.001172
2018-05-15,-0.017505,-0.014778,-0.010116,-0.009210
2018-05-16,0.001206,0.004223,0.002157,0.002019
2018-05-17,-0.000529,-0.000573,-0.000025,0.000732
2018-05-18,0.000139,0.000311,-0.001610,-0.001515
2018-05-21,0.007383,0.006958,0.008313,0.008344
2018-05-22,-0.005306,-0.006211,-0.003051,-0.002864
2018-05-23,0.008898,0.009771,0.004438,0.003776
2018-05-24,-0.004312,-0.003770,-0.005426,-0.005494
2018-05-25,0.001332,0.000155,-0.001427,-0.001051
2018-05-29,-0.010440,-0.006976,-0.011888,-0.010574
2018-05-30,0.012969,0.013397,0.014031,0.013770
2018-05-31,-0.009379,-0.011718,-0.010390,-0.010747
2018-06-01,0.014202,0.010393,0.011204,0.010169
2018-06-04,0.010891,0.007685,0.005401,0.005151
2018-06-05,0.000783,-0.000759,-0.000296,-0.000735
2018-06-06,0.008223,0.011296,0.011079,0.010767
2018-06-07,-0.004608,0.004332,0.001313,0.002444
2018-06-08,0.001452,0.003553,0.003094,0.004251
2018-06-11,-0.000509,0.001406,-0.000264,0.000002
2018-06-12,0.003090,0.000219,0.000115,-0.000176
2018-06-13,-0.007036,-0.008114,-0.007040,-0.007580
2018-06-14,0.005034,0.001604,0.000715,0.000424
2018-06-15,-0.007416,-0.001963,-0.003430,-0.001514
2018-06-18,-0.000422,-0.008411,-0.004685,-0.005939
2018-06-19,-0.013228,-0.009134,-0.007130,-0.004857
2018-06-20,0.005115,-0.001382,-0.000607,-0.001562
2018-06-21,-0.010882,-0.007809,-0.005272,-0.003991
2018-06-22,-0.002833,0.002221,0.003403,0.005464
2018-06-25,-0.021067,-0.017929,-0.012402,-0.009656
2018-06-26,0.001399,0.000773,0.001009,0.000361
2018-06-27,-0.009889,-0.008708,-0.004780,-0.003864
2018-06-28,0.008390,0.011433,0.009280,0.008812
2018-06-29,-0.001965,-0.006396,-0.000871,-0.000044
2018-07-02,0.005821,0.008574,0.004048,0.002771
2018-07-03,-0.005519,-0.009211,-0.004723,-0.002760
2018-07-05,0.015415,0.013736,0.012289,0.012570
2018-07-06,0.007726,0.004647,0.005742,0.005010
2018-07-09,0.007134,0.015955,0.008870,0.006218
2018-07-10,0.006857,0.006941,0.006666,0.007822
2018-07-11,-0.010168,-0.013057,-0.010576,-0.009674
2018-07-12,0.011665,0.008717,0.008908,0.007540
2018-07-13,0.002107,0.002214,0.001447,0.001454
2018-07-16,-0.006980,-0.001916,-0.000165,-0.000673
2018-07-17,0.000112,0.001397,0.003264,0.003455
2018-07-18,-0.000224,0.004694,-0.000801,-0.001234
2018-07-19,-0.003045,-0.004945,-0.004304,-0.004365
2018-07-20,-0.002168,-0.002990,0.001914,0.001732
2018-07-23,0.002382,-0.000806,0.001175,0.000658
2018-07-24,0.002014,0.007012,0.007900,0.008506
2018-07-25,0.015450,0.008618,0.010440,0.009609
2018-07-26,0.008524,0.008317,0.005967,0.006265
2018-07-27,-0.006229,-0.002087,-0.002274,-0.001255
2018-07-30,-0.013294,-0.009803,-0.005936,-0.004476
2018-07-31,0.006146,0.003930,0.003829,0.003720
2018-08-01,-0.001006,-0.000437,-0.000631,-0.000743
2018-08-02,0.005693,0.005411,0.002770,0.002350
2018-08-03,0.006557,0.004922,0.004917,0.005145
2018-08-06,0.001306,0.002673,-0.000613,-0.000853
2018-08-07,0.004095,0.005174,0.002866,0.001839
2018-08-08,0.000890,-0.000032,-0.001889,-0.002021
2018-08-09,-0.000905,-0.000079,-0.002205,-0.001636
2018-08-10,-0.008196,-0.006134,-0.007982,-0.007348
2018-08-13,-0.001558,-0.002603,-0.004131,-0.003963
2018-08-14,0.006884,0.008251,0.005331,0.004368
2018-08-15,-0.007113,-0.004621,-0.003519,-0.001916
2018-08-16,0.009134,0.009277,0.011486,0.011803
2018-08-17,-0.001430,-0.005854,0.004779,0.006241
2018-08-20,0.003369,0.004212,0.003074,0.003143
2018-08-21,-0.003199,0.004161,0.000222,-0.001169
2018-08-22,0.006323,0.005777,-0.000756,-0.002518
2018-08-23,0.000810,0.000270,-0.001393,-0.001444
2018-08-24,0.014001,0.008148,0.006602,0.006157
2018-08-27,0.009766,0.009607,0.010305,0.008537
2018-08-28,0.004469,-0.001428,0.001283,0.001043
2018-08-29,0.006619,0.004640,0.003926,0.003254
2018-08-30,-0.004156,-0.002529,-0.003940,-0.003612
2018-08-31,0.003236,-0.001267,-0.000735,-0.001512
2018-09-04,-0.002303,-0.003697,-0.002742,-0.003319
2018-09-05,-0.005366,0.006656,0.003009,0.004868
2018-09-06,-0.001441,0.001360,-0.000783,0.000321
2018-09-07,-0.005689,-0.002534,-0.003602,-0.003599
2018-09-10,-0.001562,-0.003080,-0.000165,-0.000184
2018-09-11,0.005598,0.004364,0.004804,0.004894
2018-09-12,-0.000571,0.005050,0.000739,0.001991
2018-09-13,0.011886,0.003050,0.007535,0.006806
2018-09-14,0.003360,0.000743,-0.000180,-0.000565
2018-09-17,-0.005355,0.001886,-0.000275,0.000646
2018-09-18,-0.001145,-0.003798,0.000508,-0.000277
2018-09-19,-0.001416,-0.000029,0.006848,0.005085
2018-09-20,0.006168,0.008450,0.008960,0.009840
2018-09-21,-0.000167,0.002448,0.000311,0.001135
2018-09-24,-0.001697,-0.006068,-0.006328,-0.007353
2018-09-25,-0.002303,-0.008572,-0.003561,-0.004874
2018-09-26,-0.004524,-0.000553,-0.004367,-0.003446
2018-09-27,0.004896,0.003459,0.001966,0.002198
2018-09-28,0.014537,0.003395,0.002762,0.002127
2018-10-01,0.010655,0.007959,0.010435,0.009563
2018-10-02,0.000250,0.007889,0.003290,0.003868
2018-10-03,0.001725,-0.001806,-0.000741,-0.002595
2018-10-04,-0.013012,-0.005490,-0.006799,-0.005798
2018-10-05,-0.011386,-0.002943,-0.007228,-0.005377
2018-10-08,-0.002995,0.001339,0.001604,0.002728
2018-10-09,0.000838,0.005024,-0.002264,-0.001441
2018-10-10,-0.040510,-0.022514,-0.029430,-0.025898
2018-10-11,-0.025138,-0.022320,-0.023650,-0.023996
2018-10-12,0.019674,0.010535,0.010853,0.008999
2018-10-15,-0.011549,-0.002132,-0.004095,-0.002028
2018-10-16,0.030445,0.019513,0.021270,0.019648
2018-10-17,-0.008434,0.001164,0.000306,0.001221
2018-10-18,-0.012491,-0.005073,-0.008897,-0.007150
2018-10-19,-0.012070,0.020178,0.002842,0.007374
2018-10-22,-0.002482,-0.004115,-0.002627,-0.002888
2018-10-23,-0.016855,0.011565,-0.007596,-0.003024
2018-10-24,-0.043217,-0.011393,-0.024613,-0.018159
2018-10-25,0.031097,0.008221,0.017185,0.013519
2018-10-26,-0.021322,-0.015715,-0.014568,-0.014068
2018-10-29,-0.018652,-0.000331,-0.003891,-0.001071
2018-10-30,0.027915,0.014927,0.019933,0.018294
2018-10-31,0.017754,0.004142,0.011786,0.008385
2018-11-01,0.006784,0.000715,0.004164,0.002596
2018-11-02,-0.008297,-0.005104,-0.002838,-0.001845
2018-11-05,0.000060,0.003132,0.004025,0.005546
2018-11-06,0.004772,0.004076,0.007128,0.007016
2018-11-07,0.023514,0.021037,0.018403,0.016592
2018-11-08,-0.004477,-0.000177,-0.004002,-0.002177
2018-11-09,-0.003557,-0.003519,-0.007945,-0.005219
2018-11-12,-0.025430,-0.017134,-0.020312,-0.015097
2018-11-13,0.006255,-0.000107,-0.000234,-0.001819
2018-11-14,-0.010090,-0.008983,-0.009350,-0.007998
2018-11-15,0.010222,0.010688,0.010904,0.008620
2018-11-16,-0.026660,0.001368,-0.004510,0.001764
2018-11-19,-0.030901,-0.020819,-0.014920,-0.009483
2018-11-20,-0.010293,-0.020720,-0.019171,-0.019647
2018-11-21,-0.010251,-0.001626,-0.003028,-0.003925
2018-11-23,-0.002242,-0.005480,-0.007283,-0.006388
2018-11-26,0.020152,0.017930,0.014680,0.011522
2018-11-27,0.010151,0.011047,0.003732,0.005100
2018-11-28,0.026613,0.020097,0.021571,0.018588
